DateTime,User,Tweet
2020-08-14 01:00:01+00:00,EconomicTimes,"Last month, Reliance Industries Ltd (RIL) chairman #MukeshAmbani had said Jio had developed a homegrown 5G technology solution and planned to offer it to other telcos worldwide 

https://t.co/fLu64795PY"
2020-08-13 15:13:14+00:00,EconomicTimes,"Defence Minister Rajnath Singh on Thursday said India cannot depend on foreign governments and overseas suppliers to meet its requirement of military platforms, and self-reliance in the defence sector is far more crucial than any other field
 
https://t.co/NIckn7lZPc"
2020-08-13 12:30:00+00:00,bsindia,"TOP HEADLINES: PM @narendramodi announces charter for 'fair, courteous' tax collection; #ByteDance in talks with #RIL for investment in #TikTok; Trump admin relaxes rules for some #H1BVisa , allows spouses to travel

Read more... 

https://t.co/bVwKXlgKKg"
2020-08-13 11:12:05+00:00,ndtv,Self-Reliance In Defence Sector Is Far More Crucial Than Any Other Field: Rajnath Singh https://t.co/7qA1aIsSvC https://t.co/nlF39zFrC0
2020-08-13 06:30:00+00:00,EconomicTimes,"India ops of short-video app said to be valued at $2.5-5 billion; RIL terms report ‘speculation https://t.co/KetNtMzVnB 
#TikTok"
2020-08-13 06:00:00+00:00,bsindia,"Reliance Commercial Finance has received EoI from as many as 13 global and domestic #investors, after lenders decided to seek a resolution of the entity under the June 7 circular of the #RBI for distressed assets.

@subratapanda reports

https://t.co/dBe7c3CMi9"
2020-08-13 05:12:55+00:00,indiatvnews,"ByteDance in talks with Mukesh Ambani's Reliance for investment in TikTok

https://t.co/fEyo10LDLg"
2020-08-13 04:46:04+00:00,DeccanHerald,"China's ByteDance is in early talks with Reliance Industries Ltd for an investment in its video-based app TikTok's business in India, TechCrunch reported on Thursday. https://t.co/IVjpgY0j9t"
2020-08-12 14:44:41+00:00,livemint,"Mutual fund equity schemes sold Reliance Industries' shares worth ₹6,674 crore in July, shows data https://t.co/E6soHSUxPE"
2020-08-12 13:20:00+00:00,bsindia,"#MarketsWithBS | S&amp;P @BSEIndia Sensex ended 37 points or 0.1% lower at 38,370 levels. RIL, HDFC Bank, TCS, were among the major contributors to the index's loss 

Tune in to this #BSPodcast to track all that happened in the markets 
#marketsNews @siindia

https://t.co/w8CnOi1QAY"
2020-08-12 07:17:00+00:00,bsindia,"Reliance is now it is pushing for a similar leap into the ranks of the top players in its other businesses: media and entertainment, e-commerce, a series of online businesses ranging from health to education, and retail.

@surajeetatbs reports

https://t.co/CbKoixmQtl"
2020-08-12 05:15:00+00:00,bqprime,"Reliance Industries has jumped 10 places to break into the world’s top 100 companies on the Fortune Global 500 list.
https://t.co/2dXDDgT5s5"
2020-08-12 04:28:08+00:00,livemint,"#Sensex drops 160 points, #Nifty below 11,300; HDFC Bank, RIL top drags 

Catch latest market updates here -
https://t.co/yyvLUlCmAB https://t.co/dDHheNf21Q"
2020-08-11 18:00:00+00:00,livemint,"The defence ministry announced a ban on import of 101 defence items to create domestic manufacturing of ₹4 trillion in 6 to 7 years to protect local industries. The move is in line with the Centre’s push for self-reliance. Mint explores 

@karanbhasin95

https://t.co/SXi3S2l36N"
2020-08-11 13:40:06+00:00,DeccanHerald,"Billionaire Mukesh Ambani's Reliance Industries has jumped 10 places to break into the world's top 100 companies on the Fortune Global 500 list.
 https://t.co/X7a6LCLAqd"
2020-08-11 13:28:51+00:00,bqprime,"Reliance Industries has jumped 10 places to break into the world’s top 100 companies on the Fortune Global 500 list. 
https://t.co/2dXDDgT5s5"
2020-08-11 13:20:00+00:00,bsindia,"#MukeshAmbani had at RIL's annual general meeting last month stated that the Aramco deal had been delayed ""due to unforeseen circumstances in the energy market and the Covid-19 situation"". 

#SaudiAramco 
https://t.co/3qNxUx6jSU"
2020-08-11 11:15:43+00:00,livemint,"Reliance Industries has been ranked 96th in 2020 Fortune Global 500 list released today. The Indian firm jumped 10 places to break into the world's top 100 companies on the list

https://t.co/ux6XGEnvty"
2020-08-11 10:58:07+00:00,indiatvnews,"Reliance is now among top 100 global companies

#Reliance 

https://t.co/zrqK2hv8C5"
2020-08-11 09:30:00+00:00,EconomicTimes,"Jio tabled the resolution plan in the National Company Law Tribunal on Monday and said it had additionally paid Rs 250 crore for asset maintenance because certain facilities were used, lawyers familiar with court developments told ET. https://t.co/pcxTtFfkSH"
2020-08-11 05:45:00+00:00,livemint,"The defence ministry announced a ban on import of 101 defence items to create domestic manufacturing of ₹4 trillion in 6 to 7 years to protect local industries. The move is in line with the Centre’s push for self-reliance. Mint explores 

@karanbhasin95

https://t.co/SXi3S2l36N"
2020-08-11 04:26:28+00:00,livemint,"The defence ministry announced a ban on import of 101 defence items to create domestic manufacturing of ₹4 trillion in 6 to 7 years to protect local industries. The move is in line with the Centre’s push for self-reliance. Mint explores 

@karanbhasin95

https://t.co/opdJOfSbQL"
2020-08-10 22:30:15+00:00,the_hindu,"The government is looking at blending biogas with natural gas to boost domestic availability of biofuels and cut reliance on imports, Oil Secretary Tarun Kapoor said. 
https://t.co/FghRRqFWT2"
2020-08-10 17:21:54+00:00,IndiaToday,"India’s massive self-reliance push in the defence sector. 
Lt. Gen. Sanjay Kulkarni (R), Ex-DG, Infantry, and Vice Admiral Shekhar Sinha (R) discuss this on #IndiaFirst with @gauravcsawant
#LIVE: https://t.co/4fqxBVUizL https://t.co/FsC1jxbtBC"
2020-08-10 12:10:00+00:00,bsindia,"S&amp;P believes RIL's credit quality will improve over the next two to three years, even if the company's fiscal 2021 earnings are well below forecasts. 

#RelianceIndustries
https://t.co/zrt1GAIsKy"
2020-08-10 11:19:53+00:00,EconomicTimes,"Indus Towers is close to inking long-term fibre leasing contracts with Reliance Jio Infocomm, Tata Sky and Tata Teleservices to offer its fibre resources for their home broadband, DTH and enterprise businesses respectively
 
https://t.co/nArf8x7DOZ"
2020-08-10 11:12:06+00:00,livemint,"#MintQuickEdit | A surge in new vendors joining e-commerce platforms to sell their wares can be attributed to #covid19 as much as a burst of competitive action brought on by Reliance’s ambitions in this market 

https://t.co/FZnVpP4Asp"
2020-08-10 11:00:00+00:00,bqprime,"A deal with Reliance would help the world’s biggest crude exporter join the ranks of the top oil refiners and chemical makers. 
https://t.co/7qglLO2QkZ"
2020-08-10 10:45:05+00:00,EconomicTimes,"S&amp;P Global Ratings on Monday said that Reliance Industries Ltd's sizable proceeds from asset monetisation over the past four months should significantly improve its credit quality
  
https://t.co/Haflevt4tH"
2020-08-10 10:33:57+00:00,livemint,"With Instamart, Swiggy will be competing with Amazon Fresh, BigBasket, Flipkart Quick and Reliance Jiomart in the quick grocery delivery race 

https://t.co/Iz9LEmjqie"
2020-08-10 09:32:59+00:00,indiatvnews,"Reliance Industries' asset monetisation to boost credit quality: S&amp;P

https://t.co/QVXGrtF6Qy"
2020-08-10 09:30:00+00:00,EconomicTimes,"After #BCCIs repeated overtures, a few corporations which have warmed up to the idea of IPL sponsorship — like Tata Group, Amazon and RIL — have asked for not only lower sponsorship rates but also an extension in the sponsorship term to two-three years.  https://t.co/L9KKOaeVs2"
2020-08-10 08:06:12+00:00,indiatvnews,"Saudi Aramco chasing $15 billion deal with Mukesh Ambani's Reliance: What we know

https://t.co/cDT2TENCbX"
2020-08-10 07:00:00+00:00,bqprime,"Aramco still aims for $15 billion investment in India’s Reliance.

Read more: https://t.co/qogxeNDt4Q https://t.co/Jj5KXtqDRH"
2020-08-10 05:38:36+00:00,IndianExpress,"#Aramco still aims for $15 billion investment in Reliance Industries

https://t.co/CBR3gtSMc1 #ExpressBiz"
2020-08-10 04:45:00+00:00,EconomicTimes,What RIL's #energy biz could look like in 15 years https://t.co/WtazxUBIdc
2020-08-10 03:45:00+00:00,bqprime,"While the oil-to-chemical conglomerate has in recent times seen focus on consumer business, RIL’s core oil-to-chemical business is well placed to generate sustained free cash flow, says the brokerage. 
https://t.co/asn3vL6KUm"
2020-08-10 03:17:09+00:00,bqprime,"Saudi Aramco said it’s still working on a deal to buy a $15 billion stake in Reliance Industries’ refining and chemicals business.
https://t.co/3unB1y1NPj"
2020-08-10 03:17:05+00:00,business,Aramco still aims for $15 billion investment in India’s Reliance https://t.co/by7aUkNcbD
2020-08-10 02:27:02+00:00,business,Intense interest in Reliance’s Jio Platforms unit is heralding a global rush to invest in India https://t.co/tGxnlITPg2 @BW
2020-08-09 17:15:00+00:00,EconomicTimes,"Billionaire Mukesh Ambani's Reliance Industries Ltd has a 15-year vision to build itself as a new energy company that aims to recycle CO2, create value from plastic waste and has an optimal mix of clean and affordable energy, analysts said.

https://t.co/3sHUtbwyFH"
2020-08-09 13:09:33+00:00,IndiaToday,India bans import of 101 defence items to boost self-reliance. @AbhishekBhalla7 joins in with more details. #ITVideo https://t.co/F7Yd2kOVc1
2020-08-09 11:30:00+00:00,bqprime,"The brokerage said a key focus for RIL is renewable energy. 
https://t.co/O47zv5mDtg"
2020-08-09 11:19:45+00:00,the_hindu,Major and tough decisions are being taken to promote self-reliance in defence production: Defence Minister Rajnath Singh. - PTI
2020-08-09 10:10:00+00:00,bsindia,"While the oil-to-chemical conglomerate has in recent times seen focus on consumer business, RIL's core oil-to-chemical business is well placed to generate sustained free cash flow, BofA Securities said in a report

#RelianceIndustries 
https://t.co/VPfSq0iuP2"
2020-08-09 09:50:56+00:00,IndiaToday,"Mega self-reliance push in #defence sector. Govt puts embargo on import of 101 defence items.
(@AbhishekBhalla7) 
#ITVideo https://t.co/LMEVE8eU4N"
2020-08-09 08:47:40+00:00,bqprime,"BofA Securities sees RIL transforming to a new energy firm in 15 years.

Read more: https://t.co/O47zv5EekO https://t.co/8RWCi73PPp"
2020-08-09 08:20:00+00:00,CNNnews18,"As Defence Minister Rajnath Singh puts focus on self reliance; here is the full list of defence items on which embargo applies.

https://t.co/6AJj8IJTui"
2020-08-09 08:08:40+00:00,indiatvnews,"Reliance's 15-year-plan to build into new energy company

https://t.co/Cqek4GopZu"
2020-08-09 07:45:00+00:00,bqprime,"Reliance Industries’ chairman is now worth $80.6 billion, according to the Bloomberg Billionaires Index. 
https://t.co/wcYIJK4COH"
2020-08-09 07:05:03+00:00,DeccanHerald,"The combined market valuation of six of the top ten most valued companies rose by Rs 74,240 crore during the last week, with Reliance Industries leading the pack.
 https://t.co/XDeKuo5B5R"
2020-08-09 06:48:15+00:00,indiatvnews,"India puts brakes on import of 101 defence items, #RajnathSingh says step to boost self-reliance

Read more at: https://t.co/3rWzmVDXxx https://t.co/ue0QX27U57"
2020-08-09 06:02:00+00:00,livemint,"Six firms, namely Reliance Industries Ltd (RIL), Tata Consultancy Services (TCS), HDFC Bank, Bharti Airtel, ITC and ICICI Bank logged gains in their market valuation

https://t.co/OQbfPIcFvW"
2020-08-09 05:30:00+00:00,EconomicTimes,"Under the aegis of Atmanirbhar Bharat, the Ministry of Defence has prepared a list of 101 items for which there would be an embargo on the import beyond the timeline indicated against them, thus pushing for self-reliance in defence.

https://t.co/UtFRWoqJiJ"
2020-08-09 05:25:14+00:00,indiatvnews,"Six of top-10 most valued companies add Rs 74,240 crore in market cap; RIL leads

https://t.co/TtU6vh8OUX"
2020-08-09 04:51:30+00:00,ndtv,#JustIn | 101 items to be banned for import in push for self-reliance: Defence Minister #RajnathSingh. https://t.co/DLfQ0ySN1P
2020-08-09 04:51:13+00:00,livemint,"India puts embargo on import of 101 defence items to boost 'self-reliance': Rajnath Singh
https://t.co/7vXM8PoHhF"
2020-08-09 04:41:17+00:00,EconomicTimes,"Taking cue from that evocation, the Ministry of Defence has prepared a list of 101 items for which there would be an embargo on the import beyond the timeline indicated against them. This is a big step towards self-reliance in defence: Defence Minister Rajnath Singh https://t.co/CzEX1PlbWJ"
2020-08-09 04:33:44+00:00,CNNnews18,"#BREAKING - Defence Minister Rajnath Singh, in a tweet, said: 'The Ministry of Defence has prepared a list of 101 items for which there would be an embargo on the import beyond the timeline indicated against them. This is a big step towards self-reliance in defence.' https://t.co/VbgTjghuRQ"
2020-08-09 03:45:00+00:00,EconomicTimes,"""China's 70 per cent of exports are from 10 sectors,"" Gadkari said and urged CII to identify what was imported in India and how can that be replaced with indigenous production for 'self-reliance'

@nitin_gadkari
https://t.co/WIaPxr1xcs"
2020-08-08 14:05:55+00:00,CNNnews18,"Reliance Industries Limited Chairman and Managing Director Mukesh Ambani has become the fourth-richest person in the world, overtaking Europe’s wealthiest man.

https://t.co/d29Q494oRR"
2020-08-08 10:52:34+00:00,bsindia,"Mukesh Ambani has already surpassed some of the biggest tycoons in recent weeks -- a list that includes Silicon Valley titans such as Elon Musk and Alphabet Inc co-founders Sergey Brin and Larry Page

#MukeshAmbani #Reliance

https://t.co/InAOKrvDzT"
2020-08-08 04:45:00+00:00,bqprime,"#BQBlueExclusive | Reliance Retail commands $83-billion valuation in OTC market, reports @sajeetkm.

Read more: https://t.co/zdsAwwrpNg https://t.co/IW3DmcCVFY"
2020-08-07 14:39:45+00:00,bqprime,"BQuick!
- Reliance retail’s bumper valuation
- Bidders not too hot for Jet Airways
- How M&amp;M and Cipla fared in Q1

Here are the top 10 stories of the day 👇
https://t.co/BFLiIxBNJ3 https://t.co/SuJKYtjtma"
2020-08-07 11:15:00+00:00,bqprime,"RIL’s retail business is valued higher in the over-the-counter market than brokerage estimates as the shares have surged amid talks of a stake sale in the unit. #BQBlueExclusive 
https://t.co/zdsAwwrpNg"
2020-08-07 07:45:00+00:00,bqprime,"Investors think Reliance Retail is worth a lot more than analysts' estimates. 

Read: https://t.co/zdsAwwrpNg https://t.co/5bmp5q1XyJ"
2020-08-07 02:21:35+00:00,bqprime,"Shares of the unlisted Reliance Retail have surged in the over-the-counter market amid talks of a stake sale in the RIL unit. @sajeetkm reports. #BQBlueExclusive 
https://t.co/zdsAwwrpNg"
2020-08-06 08:15:00+00:00,bqprime,"India’s clampdown on imports of televisions as part of its self-reliance push. 
https://t.co/DHZaRoldh0"
